set,lvl,end,start,diff,stimulus,ptcp,accuracy
2,2,110929,110454,3.57142857142857,2,19,0
2,3,113255,112802,3.40601503759398,2,19,0
2,4,115380,114940,3.30827067669173,3,19,0
2,5,117978,117549,3.22556390977444,1,19,0
2,6,120376,119832,4.09022556390977,2,19,0
2,8,130372,129881,3.69172932330827,3,19,0
2,9,133352,132916,3.2781954887218,2,19,0
2,10,135601,135167,3.26315789473684,3,19,0
2,11,137842,137355,3.66165413533835,1,19,0
2,12,140617,140138,3.6015037593985,2,19,0
2,13,145906,145351,4.17293233082707,3,19,0
2,14,148412,147978,3.26315789473684,1,19,0
2,15,150554,150072,3.62406015037594,1,19,1
2,16,153476,152869,4.56390977443609,2,19,0
2,17,156858,156328,3.98496240601504,2,19,0
2,18,159573,159021,4.15037593984962,3,19,0
2,19,163466,162934,4,3,19,0
2,21,173016,172405,4.59398496240602,3,19,0
2,22,176842,176410,3.24812030075188,3,19,0
2,23,179046,178569,3.58646616541353,2,19,0
2,24,181278,180842,3.2781954887218,2,19,0
2,25,184422,183979,3.33082706766917,2,19,0
2,27,191932,191403,3.97744360902256,3,19,0
2,28,194139,193680,3.45112781954887,1,19,0
2,29,196436,195994,3.32330827067669,1,19,0
2,30,198743,198229,3.86466165413534,1,19,0
2,31,201022,200497,3.94736842105263,1,19,0
2,32,205625,205143,3.62406015037594,1,19,0
2,33,208287,207854,3.25563909774436,1,19,0
2,34,210380,209916,3.48872180451128,2,19,0
3,0,214822,214374,3.36842105263158,2,19,0
3,1,217105,216567,4.04511278195489,3,19,0
3,2,219338,218825,3.85714285714286,2,19,0
3,3,221474,220997,3.58646616541353,2,19,0
3,4,223891,223362,3.97744360902256,2,19,0
3,5,226364,225934,3.23308270676692,1,19,0
3,6,228633,228122,3.84210526315789,2,19,0
3,7,231175,230744,3.2406015037594,3,19,0
3,8,234850,234415,3.27067669172932,3,19,0
3,9,237449,237019,3.23308270676692,1,19,0
3,10,241261,240798,3.4812030075188,3,19,1
3,11,244704,244236,3.5187969924812,1,19,0
3,12,248545,247989,4.18045112781955,1,19,1
3,13,251281,250819,3.47368421052632,2,19,0
3,14,253516,253068,3.36842105263158,3,19,0
3,15,256268,255800,3.5187969924812,3,19,0
3,16,258670,258076,4.46616541353383,2,19,0
3,17,260907,260428,3.6015037593985,2,19,1
3,18,263158,262727,3.2406015037594,1,19,0
3,19,265465,265044,3.16541353383459,1,19,0
3,20,268319,267878,3.31578947368421,3,19,1
3,21,270834,270377,3.43609022556391,1,19,0
3,22,273509,273039,3.53383458646617,2,19,0
3,23,275580,275142,3.29323308270677,3,19,0
3,24,278028,277491,4.03759398496241,1,19,0
3,25,282008,281461,4.11278195488722,1,19,0
3,26,284581,284141,3.30827067669173,2,19,0
3,27,286854,286235,4.65413533834586,3,19,0
3,28,289176,288533,4.83458646616541,1,19,0
3,29,291954,291378,4.33082706766917,3,19,0
3,30,295167,294738,3.22556390977444,3,19,0
3,32,303269,302804,3.49624060150376,1,19,0
3,33,306388,305947,3.31578947368421,2,19,0
3,34,311035,310474,4.21804511278195,3,19,0
1,0,4415,3852,4.23308270676692,2,20,0
1,1,7256,6660,4.4812030075188,2,20,0
1,2,9977,9290,5.16541353383459,3,20,0
1,3,12446,11839,4.56390977443609,1,20,0
1,4,15316,14525,5.94736842105263,2,20,0
1,5,17982,17195,5.91729323308271,2,20,0
1,7,23132,22495,4.78947368421053,1,20,0
1,8,25647,24971,5.08270676691729,3,20,0
1,9,28206,27524,5.12781954887218,2,20,0
1,10,30660,30105,4.17293233082707,1,20,0
1,11,33048,32414,4.76691729323308,1,20,0
1,12,35566,34855,5.34586466165414,2,20,1
1,13,38199,37445,5.66917293233083,1,20,0
1,14,40529,40046,3.63157894736842,3,20,0
1,15,42879,42389,3.68421052631579,2,20,0
1,16,45426,44821,4.54887218045113,1,20,0
1,17,47752,47100,4.90225563909774,3,20,0
1,18,50590,49925,5,2,20,0
1,22,62298,61788,3.83458646616541,3,20,0
1,24,67433,66854,4.35338345864662,3,20,0
1,26,72978,72473,3.79699248120301,2,20,0
1,27,75201,74682,3.90225563909774,1,20,0
1,28,77988,77493,3.7218045112782,3,20,0
1,29,80483,79831,4.90225563909774,1,20,0
1,30,83209,82537,5.05263157894737,3,20,0
1,31,85966,85306,4.96240601503759,1,20,0
1,32,88306,87743,4.23308270676692,2,20,0
1,33,91147,90520,4.71428571428571,2,20,0
1,34,93561,92952,4.57894736842105,3,20,0
2,0,103674,103040,4.76691729323308,2,20,0
2,1,106205,105540,5,2,20,0
2,3,111407,110712,5.22556390977444,1,20,0
2,4,113832,113191,4.81954887218045,3,20,1
2,5,116666,116019,4.86466165413534,3,20,0
2,6,119006,118374,4.75187969924812,1,20,0
2,7,121285,120758,3.96240601503759,2,20,0
2,8,123748,123139,4.57894736842105,2,20,0
2,9,126140,125562,4.34586466165414,3,20,0
2,10,128551,127945,4.55639097744361,3,20,0
2,11,131027,130403,4.69172932330827,1,20,0
2,12,133342,132814,3.96992481203007,1,20,0
2,13,136397,135739,4.94736842105263,1,20,0
2,15,141307,140687,4.66165413533835,2,20,1
2,16,143760,143192,4.27067669172932,2,20,0
2,18,148924,148213,5.34586466165414,2,20,0
2,19,151457,150791,5.00751879699248,2,20,0
2,20,153828,153295,4.00751879699248,1,20,0
2,21,156390,155686,5.29323308270677,3,20,0
2,23,161422,160851,4.29323308270677,3,20,0
2,24,163795,163270,3.94736842105263,1,20,0
2,25,166231,165657,4.31578947368421,1,20,0
2,26,168561,168051,3.83458646616541,3,20,0
2,27,170873,170386,3.66165413533835,3,20,0
2,28,173739,173229,3.83458646616541,3,20,0
2,29,176105,175617,3.66917293233083,3,20,0
2,30,179502,178953,4.12781954887218,1,20,0
2,31,182930,182339,4.44360902255639,2,20,0
2,32,185839,185142,5.2406015037594,2,20,0
2,33,188065,187592,3.55639097744361,1,20,0
2,34,190475,189912,4.23308270676692,1,20,0
3,0,196290,195819,3.54135338345865,1,20,0
3,1,198567,198035,4,3,20,0
3,2,200892,200331,4.21804511278195,1,20,0
3,3,203524,203056,3.5187969924812,3,20,0
3,4,205890,205316,4.31578947368421,1,20,0
3,5,208127,207659,3.5187969924812,2,20,0
3,6,210427,209983,3.33834586466165,3,20,0
3,7,212646,212213,3.25563909774436,2,20,0
3,8,214780,214344,3.2781954887218,2,20,0
3,9,217729,217275,3.41353383458647,1,20,0
3,10,220181,219687,3.71428571428571,2,20,0
3,11,222533,222040,3.70676691729323,2,20,0
3,12,225285,224713,4.30075187969925,2,20,0
3,13,227705,227210,3.7218045112782,1,20,1
3,14,230151,229663,3.66917293233083,1,20,0
3,15,233246,232807,3.30075187969925,1,20,0
3,16,235577,234977,4.51127819548872,3,20,0
3,17,238732,238188,4.09022556390977,1,20,0
3,18,241126,240477,4.8796992481203,3,20,0
3,19,243216,242788,3.21804511278195,1,20,0
3,20,245387,244888,3.75187969924812,3,20,0
3,21,247693,247160,4.00751879699248,2,20,0
3,22,250024,249435,4.42857142857143,2,20,0
3,23,252234,251785,3.37593984962406,3,20,0
3,24,254468,254021,3.3609022556391,3,20,0
3,25,256544,256108,3.2781954887218,3,20,0
3,26,258692,258266,3.20300751879699,2,20,0
3,27,261163,260522,4.81954887218045,2,20,0
3,28,263414,262898,3.8796992481203,1,20,0
3,29,265967,265475,3.69924812030075,3,20,0
3,30,268296,267760,4.03007518796993,2,20,0
3,31,270447,269945,3.77443609022556,2,20,0
3,32,272787,272320,3.51127819548872,1,20,0
3,33,275101,274590,3.84210526315789,1,20,0
3,34,277675,277170,3.79699248120301,3,20,0
